,x,y
0,1086.734693877551,603.5739795918366
1,1089.3877551020412,603.1607142857143
2,1092.1088435374152,602.6785714285714
3,1094.8299319727892,602.2653061224489
4,1097.6190476190477,601.8520408163264
5,1100.4081632653063,601.438775510204
6,1103.3333333333335,601.0255102040816
7,1106.1224489795918,600.6122448979592
8,1108.7074829931973,600.1301020408164
9,1111.2925170068029,599.579081632653
10,1113.7414965986395,599.0969387755101
11,1116.1904761904764,598.6147959183672
12,1118.5714285714287,598.2015306122448
13,1120.8843537414966,597.5816326530611
14,1122.9931972789118,596.8239795918366
15,1124.8299319727892,596.1352040816325
16,1126.3945578231292,595.515306122449
17,1127.8911564625848,594.8954081632653
18,1129.251700680272,594.344387755102
19,1130.544217687075,593.8622448979592
20,1131.768707482993,593.4489795918367
21,1132.857142857143,593.0357142857142
22,1134.0136054421769,592.7602040816325
23,1135.1020408163265,592.7602040816325
24,1136.1224489795916,593.0357142857143
25,1137.0068027210884,593.3801020408163
26,1137.7551020408164,593.9311224489795
27,1138.5034013605443,594.6198979591836
28,1139.1156462585034,595.4464285714286
29,1139.659863945578,596.4107142857142
30,1140.1360544217687,597.3061224489795
31,1140.544217687075,598.2704081632652
32,1140.8163265306123,599.3035714285714
33,1141.0204081632653,600.405612244898
34,1141.0884353741496,601.5076530612245
35,1141.156462585034,602.609693877551
36,1141.0884353741496,603.780612244898
37,1140.952380952381,604.9515306122448
38,1140.544217687075,606.1224489795918
39,1140.0000000000002,607.2933673469387
40,1139.1836734693877,608.3265306122448
41,1138.2312925170068,609.359693877551
42,1137.0748299319728,610.1862244897958
43,1135.7823129251701,610.875
44,1134.2176870748299,611.6326530612243
45,1132.5170068027212,612.3214285714284
46,1130.5442176870747,612.9413265306122
47,1128.4353741496598,613.6989795918367
48,1126.1224489795918,614.3877551020407
49,1123.5374149659865,615.2142857142857
50,1120.8163265306123,616.1096938775511
51,1117.891156462585,617.1428571428571
52,1114.8979591836735,618.3826530612245
53,1111.6326530612246,619.6913265306122
54,1108.2312925170068,621.1377551020407
55,1104.5578231292516,622.7908163265306
56,1100.8163265306123,624.5816326530612
57,1097.278911564626,626.5102040816325
58,1093.6734693877552,628.5765306122448
59,1090.204081632653,630.6428571428571
60,1086.7346938775509,632.7091836734694
61,1083.3333333333333,634.7755102040817
62,1079.9319727891157,636.9107142857142
63,1076.8027210884352,639.1836734693876
64,1074.013605442177,641.5255102040815
65,1071.5646258503402,643.7295918367346
66,1069.251700680272,645.795918367347
67,1067.0748299319728,647.7244897959183
68,1065.0340136054422,649.5841836734694
69,1062.9931972789116,651.4438775510204
70,1061.156462585034,653.3035714285713
71,1059.3197278911564,655.0255102040815
72,1057.4829931972788,656.5408163265305
73,1055.78231292517,657.9872448979592
74,1054.2176870748299,659.5714285714286
75,1052.857142857143,661.2244897959183
76,1051.496598639456,662.8086734693876
77,1050.2040816326532,664.3928571428571
78,1048.8435374149662,665.8392857142856
79,1047.5510204081634,667.2857142857141
80,1046.1904761904761,668.5255102040815
81,1044.6938775510203,669.6964285714286
82,1043.061224489796,670.7984693877551
83,1041.4285714285713,671.969387755102
84,1039.5918367346937,672.9336734693877
85,1037.687074829932,674.2423469387754
86,1035.7142857142858,675.7576530612243
87,1033.8095238095239,677.4795918367346
88,1032.1768707482993,679.3392857142856
89,1030.952380952381,681.1301020408162
90,1030.1360544217687,683.6785714285712
91,1029.3197278911564,686.158163265306
92,1028.7755102040815,689.0510204081633
93,1028.503401360544,692.0127551020408
94,1027.9591836734694,694.9744897959183
95,1027.278911564626,697.6607142857142
96,1025.9863945578231,700.8979591836735
97,1024.9659863945578,704.2729591836735
98,1024.7619047619048,707.4413265306122
99,1024.2176870748299,710.5408163265306
100,1023.5374149659864,713.5025510204082
101,1022.7891156462586,716.2576530612246
102,1022.0408163265306,718.8061224489796
103,1021.4965986394559,721.1479591836734
104,1020.9523809523808,723.2142857142858
105,1020.4761904761904,725.1428571428571
106,1019.6598639455782,727.4158163265305
107,1018.0272108843537,729.4821428571429
108,1016.1224489795919,731.3418367346939
109,1013.8775510204082,733.1326530612245
110,1011.5646258503401,735.0612244897959
111,1009.1156462585034,737.1275510204082
112,1006.7346938775511,739.1249999999999
113,1004.5578231292517,741.1913265306122
114,1002.1088435374149,743.188775510204
115,999.6598639455782,744.9795918367346
116,997.2789115646258,746.4948979591836
117,994.7619047619047,747.8724489795917
118,992.2448979591836,749.1122448979592
119,989.4557823129252,750.2142857142857
120,986.5306122448981,751.2474489795917
