,x,y,trust
0,976.6666666666667,617.625,2.0
1,976.6666666666667,617.625,2.0
2,976.6666666666667,617.625,2.0
3,976.6666666666667,617.625,2.0
4,976.6666666666667,617.625,2.0
5,976.6666666666667,617.625,2.0
6,976.6666666666667,617.625,2.0
7,976.6666666666667,617.625,2.0
8,976.6666666666667,617.625,2.0
9,976.6666666666667,617.625,2.0
10,976.6666666666667,617.625,2.0
11,976.6666666666667,621.0,2.0
12,976.6666666666667,621.0,2.0
13,976.6666666666667,621.0,2.0
14,976.6666666666667,621.0,2.0
15,976.6666666666667,621.0,2.0
16,976.6666666666667,617.625,2.0
17,976.6666666666667,621.0,2.0
18,976.6666666666667,617.625,2.0
19,976.6666666666667,621.0,2.0
20,976.6666666666667,621.0,2.0
21,976.6666666666667,621.0,2.0
22,976.6666666666667,621.0,2.0
23,976.6666666666667,617.625,2.0
24,976.6666666666667,621.0,2.0
25,976.6666666666667,621.0,2.0
26,976.6666666666667,621.0,2.0
27,980.0,621.0,2.0
28,976.6666666666667,621.0,2.0
29,976.6666666666667,621.0,2.0
30,976.6666666666667,617.625,2.0
31,976.6666666666667,617.625,2.0
32,976.6666666666667,617.625,2.0
33,976.6666666666667,621.0,2.0
34,976.6666666666667,617.625,2.0
35,976.6666666666667,617.625,2.0
36,976.6666666666667,617.625,2.0
37,980.0,621.0,2.0
38,976.6666666666667,621.0,2.0
39,980.0,621.0,2.0
40,980.0,621.0,2.0
41,980.0,621.0,2.0
42,980.0,621.0,2.0
43,980.0,621.0,2.0
44,983.3333333333335,621.0,2.0
45,983.3333333333335,621.0,2.0
46,986.6666666666667,621.0,2.0
47,986.6666666666667,621.0,2.0
48,986.6666666666667,621.0,2.0
49,986.6666666666667,621.0,2.0
50,986.6666666666667,621.0,2.0
51,990.0,621.0,2.0
52,990.0,621.0,2.0
53,993.3333333333335,617.625,2.0
54,993.3333333333335,621.0,2.0
55,993.3333333333335,621.0,2.0
56,993.3333333333335,621.0,2.0
57,993.3333333333335,624.375,2.0
58,993.3333333333335,621.0,2.0
59,996.6666666666667,624.375,2.0
60,996.6666666666667,621.0,2.0
61,1000.0,624.375,2.0
62,1003.3333333333335,621.0,2.0
63,1006.6666666666667,617.625,2.0
64,1010.0,621.0,2.0
65,1010.0,621.0,2.0
66,1013.3333333333335,624.375,2.0
67,1016.6666666666667,624.375,2.0
68,1020.0,624.375,2.0
69,1020.0,624.375,2.0
70,1023.3333333333335,624.375,2.0
71,1023.3333333333335,624.375,2.0
72,1026.6666666666667,624.375,2.0
73,1026.6666666666667,624.375,2.0
74,1026.6666666666667,621.0,2.0
75,1033.3333333333335,614.25,2.0
76,1036.6666666666667,614.25,2.0
77,1023.3333333333335,604.125,2.0
78,1023.3333333333335,604.125,2.0
79,1026.6666666666667,600.75,2.0
80,1023.3333333333335,600.75,2.0
81,1023.3333333333335,600.75,2.0
82,1020.0,604.125,2.0
83,1036.6666666666667,610.875,2.0
84,1033.3333333333335,607.5,2.0
85,1036.6666666666667,610.875,2.0
86,1043.3333333333335,610.875,2.0
87,1043.3333333333335,614.25,2.0
88,1046.6666666666667,614.25,2.0
89,1060.0,614.25,2.0
90,1063.3333333333335,621.0,2.0
91,1066.6666666666667,624.375,2.0
92,1083.3333333333335,624.375,2.0
93,1093.3333333333335,621.0,2.0
94,1103.3333333333335,621.0,2.0
95,1110.0,621.0,2.0
96,1110.0,621.0,2.0
97,1113.3333333333335,617.625,2.0
98,1120.0,614.25,2.0
99,1130.0,614.25,2.0
100,1133.3333333333335,617.625,2.0
101,1133.3333333333335,614.25,2.0
102,1133.3333333333335,600.75,2.0
103,1130.0,604.125,2.0
104,1126.6666666666667,600.75,2.0
105,1116.6666666666667,600.75,2.0
106,1110.0,600.75,2.0
107,1106.6666666666667,600.75,2.0
108,1106.6666666666667,600.75,2.0
109,1103.3333333333335,604.125,2.0
110,1100.0,604.125,2.0
111,1096.6666666666667,617.625,2.0
112,1093.3333333333335,617.625,2.0
113,1093.3333333333335,634.5,2.0
114,1100.0,634.5,2.0
115,1103.3333333333335,627.75,2.0
116,1106.6666666666667,624.375,2.0
117,1110.0,624.375,2.0
118,1110.0,627.75,2.0
119,1110.0,627.75,2.0
120,1113.3333333333335,621.0,2.0
121,1113.3333333333335,624.375,2.0
122,1113.3333333333335,617.625,2.0
123,1116.6666666666667,617.625,2.0
124,1116.6666666666667,617.625,2.0
125,1113.3333333333335,614.25,2.0
126,1113.3333333333335,614.25,2.0
127,1110.0,617.625,2.0
128,1110.0,614.25,2.0
129,1106.6666666666667,614.25,2.0
130,1106.6666666666667,610.875,2.0
131,1106.6666666666667,610.875,2.0
132,1103.3333333333335,607.5,2.0
133,1103.3333333333335,610.875,2.0
134,1106.6666666666667,610.875,2.0
135,1110.0,607.5,2.0
136,1103.3333333333335,610.875,2.0
137,1103.3333333333335,597.375,2.0
138,1106.6666666666667,627.75,2.0
139,1100.0,621.0,2.0
140,1096.6666666666667,614.25,2.0
141,1096.6666666666667,600.75,2.0
142,1093.3333333333335,607.5,2.0
143,1093.3333333333335,604.125,2.0
144,1093.3333333333335,614.25,2.0
145,1090.0,614.25,2.0
146,1086.6666666666667,610.875,2.0
147,1076.6666666666667,610.875,2.0
148,1070.0,614.25,2.0
149,1066.6666666666667,621.0,2.0
150,1060.0,634.5,2.0
151,1090.0,722.25,2.0
152,1096.6666666666667,722.25,2.0
153,1103.3333333333335,722.25,2.0
154,1110.0,722.25,2.0
155,1116.6666666666667,718.875,2.0
156,1093.3333333333335,715.5,2.0
157,1103.3333333333335,644.625,2.0
158,976.6666666666667,546.75,2.0
159,1030.0,553.5,2.0
160,966.6666666666667,499.5,2.0
161,966.6666666666667,479.25,2.0
162,970.0,475.875,2.0
163,973.3333333333335,479.25,2.0
164,983.3333333333335,486.0,2.0
165,830.0,641.25,2.0
166,966.6666666666667,607.5,2.0
167,970.0,604.125,2.0
168,973.3333333333335,617.625,2.0
169,973.3333333333335,624.375,2.0
170,973.3333333333335,617.625,2.0
171,730.0,529.875,2.0
172,740.0,523.125,2.0
173,756.6666666666667,519.75,2.0
174,763.3333333333335,506.25,2.0
175,863.3333333333335,614.25,2.0
176,850.0,624.375,2.0
177,760.0,668.25,2.0
178,736.6666666666667,671.625,2.0
179,693.3333333333335,691.875,2.0
180,690.0,691.875,2.0
181,686.6666666666667,691.875,2.0
182,683.3333333333334,691.875,2.0
183,680.0,695.25,2.0
184,693.3333333333335,698.625,2.0
185,703.3333333333335,708.75,2.0
186,710.0,715.5,2.0
187,723.3333333333335,722.25,2.0
188,746.6666666666667,735.75,2.0
189,773.3333333333335,742.5,2.0
190,800.0,742.5,2.0
191,826.6666666666667,742.5,2.0
192,863.3333333333335,742.5,2.0
193,890.0,732.375,2.0
194,923.3333333333335,705.375,2.0
195,943.3333333333335,678.375,2.0
196,953.3333333333335,654.75,2.0
197,963.3333333333335,641.25,2.0
198,830.0,745.875,2.0
199,870.0,745.875,2.0
200,1170.0,614.25,2.0
201,990.0,560.25,2.0
202,956.6666666666667,594.0,2.0
203,936.6666666666667,563.625,2.0
204,920.0,550.125,2.0
205,946.6666666666667,543.375,2.0
206,966.6666666666667,536.625,2.0
207,966.6666666666667,523.125,2.0
208,960.0,523.125,2.0
209,953.3333333333335,523.125,2.0
210,950.0,516.375,2.0
211,933.3333333333335,499.5,2.0
212,926.6666666666667,502.875,2.0
213,936.6666666666667,499.5,2.0
